2024-09-07 02:51:20,871 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-09-07 14:39:25,846 - INFO - 127.0.0.1 - - [07/Sep/2024 14:39:25] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 14:39:32,404 - INFO - 127.0.0.1 - - [07/Sep/2024 14:39:32] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 14:39:32,411 - INFO - 127.0.0.1 - - [07/Sep/2024 14:39:32] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 14:41:55,001 - INFO - 127.0.0.1 - - [07/Sep/2024 14:41:55] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 14:42:15,830 - INFO - 127.0.0.1 - - [07/Sep/2024 14:42:15] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:03:16,715 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-09-07 15:04:08,574 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:08] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:12,979 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:12] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:14,034 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:14] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:41,473 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:41] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:43,089 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:43] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:44,185 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:44] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:46,855 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:46] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:47,839 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:47] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:04:48,644 - INFO - 127.0.0.1 - - [07/Sep/2024 15:04:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:05:23,809 - INFO - 127.0.0.1 - - [07/Sep/2024 15:05:23] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:30,736 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:30] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:48,946 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:49,582 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:49,748 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:49,908 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:50,096 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:50] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:50,283 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:50] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:06:52,004 - INFO - 127.0.0.1 - - [07/Sep/2024 15:06:52] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:07:25,476 - INFO - Home route accessed.
2024-09-07 15:07:25,476 - INFO - 127.0.0.1 - - [07/Sep/2024 15:07:25] "GET / HTTP/1.1" 200 -
2024-09-07 15:09:49,713 - INFO - User logged in: lloyd
2024-09-07 15:09:49,713 - INFO - 127.0.0.1 - - [07/Sep/2024 15:09:49] "POST /login HTTP/1.1" 200 -
2024-09-07 15:10:22,315 - INFO - 127.0.0.1 - - [07/Sep/2024 15:10:22] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:15:10,106 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-09-07 15:15:14,876 - INFO - 127.0.0.1 - - [07/Sep/2024 15:15:14] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:15:16,454 - INFO - 127.0.0.1 - - [07/Sep/2024 15:15:16] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:15:17,410 - INFO - 127.0.0.1 - - [07/Sep/2024 15:15:17] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:16:55,382 - INFO - 127.0.0.1 - - [07/Sep/2024 15:16:55] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:17:53,755 - INFO - 127.0.0.1 - - [07/Sep/2024 15:17:53] "OPTIONS /register HTTP/1.1" 200 -
2024-09-07 15:19:01,518 - INFO - 127.0.0.1 - - [07/Sep/2024 15:19:01] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:44,757 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:44] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:46,317 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:46] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:47,299 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:47] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:47,760 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:47] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:47,934 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:47] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:48,131 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:48,319 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:48,506 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:48,736 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:48,878 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:48] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:49,038 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:49,234 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:49,416 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:49,611 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:49,827 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:49] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:24:50,042 - INFO - 127.0.0.1 - - [07/Sep/2024 15:24:50] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:49:18,196 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-09-07 15:51:06,917 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:06] "OPTIONS /login HTTP/1.1" 200 -
2024-09-07 15:51:07,821 - INFO - User logged in: lloyd
2024-09-07 15:51:07,821 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:07] "POST /login HTTP/1.1" 200 -
2024-09-07 15:51:07,954 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:07] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 15:51:07,957 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:07] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 15:51:07,961 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:07] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 15:51:07,965 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:07] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 15:51:11,992 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:11] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 15:51:12,000 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:12] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 15:51:15,931 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:15] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 15:51:15,942 - INFO - 127.0.0.1 - - [07/Sep/2024 15:51:15] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 16:03:16,260 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:16] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 16:03:16,262 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:16] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 16:03:19,003 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:19] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:03:19,008 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:19] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:03:19,016 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:19] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:03:19,026 - INFO - 127.0.0.1 - - [07/Sep/2024 16:03:19] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:05:56,369 - INFO - User logged in: user1
2024-09-07 16:05:56,369 - INFO - 127.0.0.1 - - [07/Sep/2024 16:05:56] "POST /login HTTP/1.1" 200 -
2024-09-07 16:09:06,813 - INFO - 127.0.0.1 - - [07/Sep/2024 16:09:06] "[31m[1mPOST /mock/devices HTTP/1.1[0m" 401 -
2024-09-07 16:10:21,724 - INFO - 127.0.0.1 - - [07/Sep/2024 16:10:21] "[31m[1mPOST /mock/devices/1/control HTTP/1.1[0m" 401 -
2024-09-07 16:56:07,334 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:07] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:56:07,339 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:07] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:56:07,346 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:07] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:07,354 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:07] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:40,257 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:40] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:56:40,262 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:40] "OPTIONS /mock/devices HTTP/1.1" 200 -
2024-09-07 16:56:40,270 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:40] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:40,273 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:40] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:41,503 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:41] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:41,503 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:41] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:42,779 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:42] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:42,787 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:42] "[31m[1mGET /mock/devices HTTP/1.1[0m" 405 -
2024-09-07 16:56:44,493 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:44] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 16:56:44,493 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:44] "[33mOPTIONS /user-details HTTP/1.1[0m" 404 -
2024-09-07 16:56:51,748 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:51] "[33mOPTIONS /update-user HTTP/1.1[0m" 404 -
2024-09-07 16:56:53,188 - INFO - 127.0.0.1 - - [07/Sep/2024 16:56:53] "[33mOPTIONS /update-user HTTP/1.1[0m" 404 -
2024-09-07 16:57:01,468 - INFO - 127.0.0.1 - - [07/Sep/2024 16:57:01] "[33mOPTIONS /update-user HTTP/1.1[0m" 404 -
2024-09-07 16:57:02,639 - INFO - 127.0.0.1 - - [07/Sep/2024 16:57:02] "[33mOPTIONS /update-user HTTP/1.1[0m" 404 -
2024-09-07 22:52:48,765 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-09-07 22:54:05,108 - INFO - Home route accessed.
2024-09-07 22:54:05,113 - INFO - 127.0.0.1 - - [07/Sep/2024 22:54:05] "GET / HTTP/1.1" 200 -
2024-09-07 22:54:52,260 - INFO - User registered: testuser
2024-09-07 22:54:52,269 - INFO - 127.0.0.1 - - [07/Sep/2024 22:54:52] "[35m[1mPOST /register HTTP/1.1[0m" 201 -
2024-09-07 22:55:03,998 - INFO - User logged in: testuser
2024-09-07 22:55:03,998 - INFO - 127.0.0.1 - - [07/Sep/2024 22:55:03] "POST /login HTTP/1.1" 200 -
2024-09-07 22:56:30,053 - INFO - User with token 5bb65a0f-8d6f-4e5d-9fa2-a66b06a08743 logged out and token blacklisted
2024-09-07 22:56:30,056 - INFO - 127.0.0.1 - - [07/Sep/2024 22:56:30] "DELETE /logout HTTP/1.1" 200 -
2024-09-07 22:57:17,863 - INFO - User logged in: testuser
2024-09-07 22:57:17,863 - INFO - 127.0.0.1 - - [07/Sep/2024 22:57:17] "POST /login HTTP/1.1" 200 -
2024-09-07 22:58:57,817 - INFO - Mock device added: Smart Light (Type: light) by User ID: 3
2024-09-07 22:58:57,835 - INFO - 127.0.0.1 - - [07/Sep/2024 22:58:57] "[35m[1mPOST /mock/devices HTTP/1.1[0m" 201 -
2024-09-07 22:59:49,753 - INFO - All devices fetched for User ID: 3
2024-09-07 22:59:49,761 - INFO - 127.0.0.1 - - [07/Sep/2024 22:59:49] "GET /mock/devices HTTP/1.1" 200 -
2024-09-07 22:59:59,506 - INFO - All devices fetched for User ID: 3
2024-09-07 22:59:59,507 - INFO - 127.0.0.1 - - [07/Sep/2024 22:59:59] "GET /mock/devices HTTP/1.1" 200 -
2024-09-07 23:01:11,035 - INFO - Mock device added: Smart tv (Type: electronic) by User ID: 3
2024-09-07 23:01:11,048 - INFO - 127.0.0.1 - - [07/Sep/2024 23:01:11] "[35m[1mPOST /mock/devices HTTP/1.1[0m" 201 -
2024-09-07 23:01:18,559 - INFO - All devices fetched for User ID: 3
2024-09-07 23:01:18,559 - INFO - 127.0.0.1 - - [07/Sep/2024 23:01:18] "GET /mock/devices HTTP/1.1" 200 -
2024-09-07 23:03:17,915 - INFO - 127.0.0.1 - - [07/Sep/2024 23:03:17] "[31m[1mGET /mock/devices/3/control HTTP/1.1[0m" 405 -
2024-09-07 23:03:28,501 - INFO - 127.0.0.1 - - [07/Sep/2024 23:03:28] "[31m[1mGET /mock/devices/2/control HTTP/1.1[0m" 405 -
2024-09-07 23:03:42,522 - INFO - 127.0.0.1 - - [07/Sep/2024 23:03:42] "[31m[1mGET /mock/devices/1/control HTTP/1.1[0m" 405 -
2024-09-07 23:04:29,502 - INFO - 127.0.0.1 - - [07/Sep/2024 23:04:29] "[31m[1mGET /mock/devices/2/control HTTP/1.1[0m" 405 -
2024-09-07 23:04:51,987 - INFO - Device Smart Light controlled: turn_on by User ID: 3
2024-09-07 23:04:51,992 - INFO - 127.0.0.1 - - [07/Sep/2024 23:04:51] "POST /mock/devices/2/control HTTP/1.1" 200 -
2024-09-07 23:05:00,696 - INFO - Device Smart tv controlled: turn_on by User ID: 3
2024-09-07 23:05:00,696 - INFO - 127.0.0.1 - - [07/Sep/2024 23:05:00] "POST /mock/devices/3/control HTTP/1.1" 200 -
2024-09-07 23:05:57,711 - INFO - Device Smart tv controlled: turn_off by User ID: 3
2024-09-07 23:05:57,713 - INFO - 127.0.0.1 - - [07/Sep/2024 23:05:57] "POST /mock/devices/3/control HTTP/1.1" 200 -
2024-09-07 23:06:10,733 - INFO - Status checked for device Smart tv (ID: 3)
2024-09-07 23:06:10,733 - INFO - 127.0.0.1 - - [07/Sep/2024 23:06:10] "GET /mock/devices/3/status HTTP/1.1" 200 -
2024-09-07 23:11:55,108 - INFO - Device Updated Smart Light (ID: 3) updated by User ID: 3
2024-09-07 23:11:55,108 - INFO - 127.0.0.1 - - [07/Sep/2024 23:11:55] "PUT /mock/devices/3 HTTP/1.1" 200 -
2024-09-07 23:12:03,489 - INFO - Device Updated Smart Light (ID: 3) updated by User ID: 3
2024-09-07 23:12:03,491 - INFO - 127.0.0.1 - - [07/Sep/2024 23:12:03] "PUT /mock/devices/3 HTTP/1.1" 200 -
2024-09-07 23:12:39,392 - INFO - 127.0.0.1 - - [07/Sep/2024 23:12:39] "[31m[1mPUT /mock/devices/3 HTTP/1.1[0m" 401 -
2024-09-07 23:12:57,307 - INFO - 127.0.0.1 - - [07/Sep/2024 23:12:57] "[31m[1mPUT /login HTTP/1.1[0m" 405 -
2024-09-07 23:14:38,354 - INFO - User logged in: testuser
2024-09-07 23:14:38,354 - INFO - 127.0.0.1 - - [07/Sep/2024 23:14:38] "POST /login HTTP/1.1" 200 -
2024-09-07 23:15:45,661 - INFO - 127.0.0.1 - - [07/Sep/2024 23:15:45] "[31m[1mPOST /mock/devices/3 HTTP/1.1[0m" 405 -
2024-09-07 23:15:52,208 - INFO - Device Updated Smart Light bedroom (ID: 3) updated by User ID: 3
2024-09-07 23:15:52,208 - INFO - 127.0.0.1 - - [07/Sep/2024 23:15:52] "PUT /mock/devices/3 HTTP/1.1" 200 -
2024-09-07 23:16:34,844 - ERROR - Exception on /mock/devices/3 [DELETE]
Traceback (most recent call last):
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1880, in _execute_context
    self.dialect.do_executemany(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 733, in do_executemany
    cursor.executemany(statement, parameters)
sqlite3.IntegrityError: NOT NULL constraint failed: device_log.device_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask\app.py", line 2077, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask\app.py", line 1525, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask_cors\extension.py", line 194, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
                                                ^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask\app.py", line 1523, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask\app.py", line 1509, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\flask_jwt_extended\view_decorators.py", line 154, in decorator
    return current_app.ensure_sync(fn)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\Smart-Home-Automation-System-\smart_home\app.py", line 298, in delete_mock_device
    db.session.commit()
  File "<string>", line 2, in commit
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1451, in commit
    self._transaction.commit(_to_root=self.future)
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 829, in commit
    self._prepare_impl()
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 808, in _prepare_impl
    self.session.flush()
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 3444, in flush
    self._flush(objects)
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 3583, in _flush
    with util.safe_reraise():
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 70, in __exit__
    compat.raise_(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\util\compat.py", line 211, in raise_
    raise exception
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 3544, in _flush
    flush_context.execute()
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 456, in execute
    rec.execute(self)
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 630, in execute
    util.preloaded.orm_persistence.save_obj(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 237, in save_obj
    _emit_update_statements(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 1001, in _emit_update_statements
    c = connection._execute_20(
        ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1705, in _execute_20
    return meth(self, args_10style, kwargs_10style, execution_options)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\sql\elements.py", line 334, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1572, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1943, in _execute_context
    self._handle_dbapi_exception(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 2124, in _handle_dbapi_exception
    util.raise_(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\util\compat.py", line 211, in raise_
    raise exception
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1880, in _execute_context
    self.dialect.do_executemany(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 733, in do_executemany
    cursor.executemany(statement, parameters)
sqlalchemy.exc.IntegrityError: (sqlite3.IntegrityError) NOT NULL constraint failed: device_log.device_id
[SQL: UPDATE device_log SET device_id=? WHERE device_log.id = ?]
[parameters: ((None, 5), (None, 6))]
(Background on this error at: https://sqlalche.me/e/14/gkpj)
2024-09-07 23:16:35,059 - INFO - 127.0.0.1 - - [07/Sep/2024 23:16:35] "[35m[1mDELETE /mock/devices/3 HTTP/1.1[0m" 500 -
2024-09-07 23:16:43,458 - ERROR - Exception on /mock/devices/3 [DELETE]
Traceback (most recent call last):
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1880, in _execute_context
    self.dialect.do_executemany(
  File "C:\Users\lloyd\Documents\Github\smart-home\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 733, in do_executemany
    cursor.executemany(statement, parameters)
sqlite3.IntegrityError: NOT NULL constraint failed: device_log.device_id

